scope,source,case_record_sha256,owner_identity,stage,phase,raw_iteration_tag,iteration,trace_index,axis,face,column_z,side,provisional_momentum_kg_m-2_s-1,projected_velocity_m_s-1,projected_momentum_kg_m-2_s-1,shared_alpha,delta_reference_trace_index,delta_previous_provisional_momentum_kg_m-2_s-1,delta_previous_projected_velocity_m_s-1,delta_previous_projected_momentum_kg_m-2_s-1,local_convergence_enclosure
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,bootstrap,4294967295,0,0,2,42,2,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,bootstrap,4294967295,0,0,2,58,3,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,bootstrap,4294967295,0,0,2,74,4,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,12,0,0,0,-0.0044063837267458439,-0.002863338915631175,1,0,0,-0.0044063837267458439,-0.002863338915631175,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,10,0,0,0,-0.0089980605989694595,-0.0032242706511169672,1,0,0,-0.0089980605989694595,-0.0032242706511169672,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,13,0,1,0,0.0063255741260945797,0.0026884621474891901,1,0,0,0.0063255741260945797,0.0026884621474891901,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,14,0,1,0,0.01427412498742342,0.0051446398720145226,1,0,0,0.01427412498742342,0.0051446398720145226,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,32,1,0,0,-0.00029557361267507076,-0.00019151775632053614,1,0,0,-0.00029557361267507076,-0.00019151775632053614,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,30,1,0,0,-0.003061345312744379,-0.0011104467557743192,1,0,0,-0.003061345312744379,-0.0011104467557743192,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,33,1,1,0,0.0059108119457960129,0.0025430941022932529,1,0,0,0.0059108119457960129,0.0025430941022932529,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,34,1,1,0,0.0095910578966140747,0.0034723062999546528,1,0,0,0.0095910578966140747,0.0034723062999546528,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,52,2,0,0,-0.003896757960319519,-0.0025321757420897484,1,0,0,-0.003896757960319519,-0.0025321757420897484,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,50,2,0,0,-0.010139842517673969,-0.0036334048490971327,1,0,0,-0.010139842517673969,-0.0036334048490971327,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,53,2,1,0,0.0084314364939928055,0.0035834847949445248,1,0,0,0.0084314364939928055,0.0035834847949445248,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,54,2,1,0,0.017172502353787422,0.0061892648227512836,1,0,0,0.017172502353787422,0.0061892648227512836,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,72,3,0,0,-0.0002756203175522387,-0.00017858896171674132,1,0,0,-0.0002756203175522387,-0.00017858896171674132,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,70,3,0,0,-0.0012001534923911095,-0.0004353336407802999,1,0,0,-0.0012001534923911095,-0.0004353336407802999,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,0,73,3,1,0,0.0037418582942336798,0.001609913888387382,1,0,0,0.0037418582942336798,0.001609913888387382,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,1,74,3,1,0,0.0055036665871739388,0.0019925243686884642,1,0,0,0.0055036665871739388,0.0019925243686884642,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,2,10,0,0,0,-0.019722271710634232,-0.014693501405417919,1,0,0,-0.019722271710634232,-0.014693501405417919,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,2,26,1,0,0,0.0016483475919812918,0.0008127349428832531,1,0,0,0.0016483475919812918,0.0008127349428832531,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,2,42,2,0,0,-0.0054650800302624702,-0.0026946146972477436,1,0,0,-0.0054650800302624702,-0.0026946146972477436,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,2,58,3,0,0,0.01022196002304554,0.0050400439649820328,1,0,0,0.01022196002304554,0.0050400439649820328,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,0,1,1,2,74,4,0,0,0.011198834516108036,0.00837717205286026,1,0,0,0.011198834516108036,0.00837717205286026,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,12,0,0,0,-0.0044063837267458439,-0.002863338915631175,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,10,0,0,0,-0.0089980605989694595,-0.0032242706511169672,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,13,0,1,0,0.0063255741260945797,0.0026884621474891901,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,14,0,1,0,0.01427412498742342,0.0051446398720145226,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,32,1,0,0,-0.00029557361267507076,-0.00019151775632053614,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,30,1,0,0,-0.003061345312744379,-0.0011104467557743192,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,33,1,1,0,0.0059108119457960129,0.0025430941022932529,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,34,1,1,0,0.0095910578966140747,0.0034723062999546528,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,52,2,0,0,-0.003896757960319519,-0.0025321757420897484,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,50,2,0,0,-0.010139842517673969,-0.0036334048490971327,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,53,2,1,0,0.0084314364939928055,0.0035834847949445248,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,54,2,1,0,0.017172502353787422,0.0061892648227512836,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,72,3,0,0,-0.0002756203175522387,-0.00017858896171674132,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,70,3,0,0,-0.0012001534923911095,-0.0004353336407802999,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,0,73,3,1,0,0.0037418582942336798,0.001609913888387382,1,1,0,0,0,unavailable
diagnostic_only,r201_qualified_metal_fixture_no_checkpoint,e5f8136c3ef7f5c05b19f06194bb4793c6a60975d041e3f9408dfe6b70961486,17359917141162959369,R0,picard,1,2,2,1,74,3,1,0,0.0055036665871739388,0.0019925243686884642,1,1,0,0,0,unavailable
